ImageID,XMin,YMin,XMax,YMax,Labels
0000edccaaface2f,0.2125,0.106667,0.29,0.4025,/m/0bwd_0j
0000edccaaface2f,0.266875,0.084167,0.31625,0.361667,/m/0bwd_0j
0000edccaaface2f,0.295625,0.034167,0.36875,0.311667,/m/0bwd_0j
0000edccaaface2f,0.32875,0.029167,0.4375,0.308333,/m/0bwd_0j
0000edccaaface2f,0.39625,0.0175,0.496875,0.305,/m/0bwd_0j
0000edccaaface2f,0.43,0.013333,0.4825,0.305,/m/0bwd_0j
0000edccaaface2f,0.576875,0.0,0.6275,0.315,/m/0bwd_0j
0000edccaaface2f,0.618125,0.0,0.67125,0.306667,/m/0bwd_0j
0000edccaaface2f,0.928125,0.0225,0.990625,0.329167,/m/0bwd_0j
0000f8604a4e2cfe,0.44125,0.46114,0.528125,0.917098,/m/096mb
0000f8604a4e2cfe,0.001875,0.330311,0.9925,0.962435,/m/096mb
0000f8604a4e2cfe,0.6125,0.38342,0.735,0.957254,/m/096mb
0000f8604a4e2cfe,0.72375,0.154145,0.86,0.838083,/m/096mb
000107d1d5876a7d,0.298125,0.0,0.65875,0.937273,/m/07dm6
00013f14dd4e168f,0.2875,0.194184,0.999375,0.999062,/m/096mb
00013f14dd4e168f,0.0,0.705441,0.110625,0.999062,/m/096mb
00013f14dd4e168f,0.03875,0.713884,0.1475,0.999062,/m/096mb
00013f14dd4e168f,0.113125,0.697936,0.161875,0.901501,/m/096mb
00013f14dd4e168f,0.1875,0.713884,0.308125,0.999062,/m/096mb
00013f14dd4e168f,0.23625,0.709193,0.308125,0.875235,/m/096mb
00013f14dd4e168f,0.516875,0.373358,0.649375,0.644465,/m/096mb
00013f14dd4e168f,0.161875,0.682927,0.22875,0.79925,/m/096mb
00017614428567ff,0.468125,0.109167,0.74875,0.8875,/m/0bwd_0j
00017614428567ff,0.4825,0.111667,0.736875,0.876667,/m/0bwd_0j
00017614428567ff,0.525,0.46,0.695,0.836667,/m/0bwd_0j
0001ac0d0bcac46c,0.153125,0.015538,0.2375,0.162042,/m/096mb
0001ac0d0bcac46c,0.06,0.009989,0.284375,0.99889,/m/096mb
0001c6c99f4a838a,0.088125,0.167917,0.950625,0.521576,/m/096mb
0001c6c99f4a838a,0.0,0.016886,0.999375,0.999062,/m/096mb
0002003cef831f6f,0.282486,0.4725,0.787194,0.999375,/m/0bwd_0j
0002003cef831f6f,0.303201,0.44375,0.720339,0.7325,/m/0bwd_0j
0002003cef831f6f,0.30791,0.04375,0.640301,0.3,/m/0bwd_0j
0002003cef831f6f,0.356874,0.23,0.671375,0.456875,/m/0bwd_0j
000202275ed48315,0.270169,0.47875,0.933396,0.98875,/m/07dm6
000202275ed48315,0.084428,0.023125,0.851782,0.999375,/m/07dm6
000202275ed48315,0.11257,0.296875,0.507505,0.589375,/m/07dm6
000202275ed48315,0.623827,0.29125,0.842402,0.585,/m/07dm6
000208a3f3477628,0.188125,0.527205,0.288125,0.786116,/m/096mb
000208a3f3477628,0.69,0.526266,0.796875,0.803002,/m/096mb
000208a3f3477628,0.18625,0.523452,0.283125,0.813321,/m/096mb
000208a3f3477628,0.691875,0.533771,0.794375,0.787992,/m/096mb
00021a200ea0bd61,0.25,0.152765,0.8425,0.797563,/m/07dm6
00021a200ea0bd61,0.180625,0.0,0.999375,0.999063,/m/07dm6
00021a200ea0bd61,0.248125,0.283974,0.76875,0.793814,/m/07dm6
00021a200ea0bd61,0.176875,0.001874,0.999375,0.878163,/m/07dm6
00021a200ea0bd61,0.765,0.627929,0.999375,0.999063,/m/07dm6
00021a200ea0bd61,0.176875,0.268041,0.74125,0.869728,/m/07dm6
00021a200ea0bd61,0.763125,0.616682,0.999375,0.999063,/m/07dm6
00021a200ea0bd61,0.708125,0.0,0.999375,0.945642,/m/07dm6
0002337b77943386,0.631875,0.270169,0.863125,0.516886,/m/07dm6
0002337b77943386,0.0,0.0,0.48625,0.590056,/m/07dm6
0002337b77943386,0.02875,0.0,0.883125,0.917448,/m/07dm6
0002337b77943386,0.601875,0.0,0.999375,0.798311,/m/07dm6
0002337b77943386,0.03125,0.0,0.8825,0.914634,/m/07dm6
0002337b77943386,0.003125,0.593809,0.116875,0.722326,/m/07dm6
0002337b77943386,0.02625,0.714822,0.130625,0.91182,/m/07dm6
0002337b77943386,0.13,0.668856,0.225,0.863039,/m/07dm6
0002337b77943386,0.760625,0.518762,0.863125,0.683865,/m/07dm6
0002337b77943386,0.8475,0.499062,0.975625,0.801126,/m/07dm6
0002337b77943386,0.03125,0.570356,0.384375,0.920263,/m/07dm6
0002337b77943386,0.6325,0.270169,0.97,0.816135,/m/07dm6
0002337b77943386,0.754375,0.222326,0.999375,0.705441,/m/07dm6
0002337b77943386,0.459375,0.0,0.6625,0.250469,/m/07dm6
0002337b77943386,0.445,0.0,0.675625,0.248593,/m/07dm6
0002337b77943386,0.0,0.0,0.33625,0.30394,/m/07dm6
0002337b77943386,0.24625,0.003752,0.481875,0.349906,/m/07dm6
0002337b77943386,0.423125,0.611632,0.518125,0.734522,/m/07dm6
0002337b77943386,0.585625,0.250469,0.880625,0.530957,/m/07dm6
0002337b77943386,0.195625,0.0,0.3325,0.170732,/m/07dm6
0002337b77943386,0.441875,0.67636,0.5275,0.732645,/m/07dm6
0002337b77943386,0.800625,0.28424,0.850625,0.361163,/m/07dm6
0002337b77943386,0.815,0.453096,0.879375,0.533771,/m/07dm6
000256419f7c57d8,0.029375,0.390833,0.1975,0.67,/m/096mb
000256419f7c57d8,0.46,0.346667,0.52875,0.526667,/m/096mb
000256419f7c57d8,0.55375,0.373333,0.618125,0.645833,/m/096mb
000256419f7c57d8,0.646875,0.379167,0.693125,0.626667,/m/096mb
000256419f7c57d8,0.706875,0.403333,0.72625,0.455,/m/096mb
000256419f7c57d8,0.75625,0.3825,0.805625,0.566667,/m/096mb
000256419f7c57d8,0.841875,0.408333,0.86,0.465,/m/096mb
000256419f7c57d8,0.86125,0.406667,0.913125,0.57,/m/096mb
000256419f7c57d8,0.926875,0.3875,0.97375,0.550833,/m/096mb
000256419f7c57d8,0.005625,0.0,0.56625,0.515,/m/096mb
000256419f7c57d8,0.5825,0.0,0.900625,0.4675,/m/096mb
000256419f7c57d8,0.890625,0.0,0.999375,0.41,/m/096mb
000256419f7c57d8,0.190625,0.53,0.30125,0.65,/m/096mb
000256419f7c57d8,0.45,0.485833,0.5625,0.598333,/m/096mb
000256419f7c57d8,0.55875,0.515,0.615625,0.5925,/m/096mb
000256419f7c57d8,0.68375,0.496667,0.71125,0.5825,/m/096mb
000256419f7c57d8,0.7175,0.4775,0.75,0.551667,/m/096mb
000256419f7c57d8,0.804375,0.475833,0.845625,0.635833,/m/096mb
000256419f7c57d8,0.846875,0.4825,0.87,0.570833,/m/096mb
000256419f7c57d8,0.891875,0.484167,0.975625,0.5775,/m/096mb
000256419f7c57d8,0.0,0.5375,0.998125,0.698333,/m/096mb
000256419f7c57d8,0.153125,0.41,0.653125,0.465,/m/096mb
000265efe8492bd9,0.018125,0.0,0.344375,0.338649,/m/07dm6
00026c718db23b72,0.090817,0.024169,0.20888,0.148036,/m/0bwd_0j
00026c718db23b72,0.10999,0.048338,0.179617,0.135952,/m/0bwd_0j
00026c718db23b72,0.257316,0.117825,0.347124,0.222054,/m/0bwd_0j
00026c718db23b72,0.0,0.0,0.546922,0.998489,/m/0bwd_0j
00026c718db23b72,0.464178,0.519637,0.525732,0.608761,/m/0bwd_0j
00026c718db23b72,0.513623,0.76284,0.544904,0.829305,/m/0bwd_0j
00026c718db23b72,0.552977,0.780967,0.576186,0.86858,/m/0bwd_0j
00026c718db23b72,0.58224,0.777946,0.599395,0.850453,/m/0bwd_0j
00026c718db23b72,0.598385,0.782477,0.623613,0.904834,/m/0bwd_0j
00026c718db23b72,0.629667,0.811178,0.682139,0.94864,/m/0bwd_0j
00026c718db23b72,0.0,0.0,0.386478,0.569486,/m/0bwd_0j
00026c718db23b72,0.490414,0.52719,0.51665,0.58006,/m/0bwd_0j
00026c718db23b72,0.0,0.515106,0.075681,0.716012,/m/0bwd_0j
00026c718db23b72,0.0,0.0,0.532795,0.998489,/m/0bwd_0j
00026c718db23b72,0.481332,0.522659,0.524723,0.611782,/m/0bwd_0j
00026c718db23b72,0.512614,0.761329,0.542886,0.827795,/m/0bwd_0j
00026c718db23b72,0.550959,0.791541,0.578204,0.854985,/m/0bwd_0j
00026c718db23b72,0.58224,0.776435,0.609485,0.854985,/m/0bwd_0j
00026c718db23b72,0.589304,0.776435,0.631685,0.945619,/m/0bwd_0j
00026c718db23b72,0.627649,0.803625,0.691221,0.956193,/m/0bwd_0j
00026c718db23b72,0.679112,0.293051,0.898083,0.681269,/m/0bwd_0j
00026c718db23b72,0.0,0.001511,0.552977,0.998489,/m/0bwd_0j
00026c718db23b72,0.471241,0.52719,0.522704,0.608761,/m/0bwd_0j
00026c718db23b72,0.589304,0.787009,0.62664,0.910876,/m/0bwd_0j
00026c718db23b72,0.007064,0.625378,0.027245,0.694864,/m/0bwd_0j
00026c718db23b72,0.40666,0.752266,0.543895,0.995468,/m/0bwd_0j
00028af07aea0ea7,0.000625,0.0,1.0,1.0,/m/096mb
0002ae796e1f8eb5,0.257384,0.530648,0.49789,0.868652,/m/0bwd_0j
0002ae796e1f8eb5,0.658228,0.544658,0.850211,0.854641,/m/0bwd_0j
0002ae796e1f8eb5,0.046414,0.532399,0.191983,0.628722,/m/0bwd_0j
0002ae796e1f8eb5,0.061181,0.050788,0.953587,0.497373,/m/0bwd_0j
0002ae796e1f8eb5,0.175105,0.544658,0.459916,0.705779,/m/0bwd_0j
0002ae796e1f8eb5,0.42616,0.444834,0.670886,0.591944,/m/0bwd_0j
0002bd92cab0f4dd,0.15203,0.6125,0.213409,0.666875,/m/0bwd_0j
0002bd92cab0f4dd,0.767705,0.606875,0.824363,0.629375,/m/0bwd_0j
0002bd92cab0f4dd,0.569405,0.30625,0.636449,0.3625,/m/0bwd_0j
0002bd92cab0f4dd,0.666667,0.295,0.756374,0.37375,/m/0bwd_0j
0002bd92cab0f4dd,0.043437,0.288125,0.177526,0.581875,/m/0bwd_0j
0002bd92cab0f4dd,0.18508,0.285,0.311615,0.58375,/m/0bwd_0j
0002bd92cab0f4dd,0.582625,0.301875,0.711992,0.56,/m/0bwd_0j
0002bd92cab0f4dd,0.670444,0.29,0.884797,0.5275,/m/0bwd_0j
0002bd92cab0f4dd,0.0,0.279375,0.403211,0.76625,/m/0bwd_0j
0002bd92cab0f4dd,0.043437,0.51375,0.322002,0.669375,/m/0bwd_0j
0002bd92cab0f4dd,0.582625,0.439375,0.898017,0.660625,/m/0bwd_0j
0002bd92cab0f4dd,0.123702,0.620625,0.250236,0.743125,/m/0bwd_0j
0002bd92cab0f4dd,0.732767,0.599375,0.866856,0.701875,/m/0bwd_0j
0002f9c7fac5f093,0.21625,0.775397,0.2675,0.907395,/m/096mb
0002f9c7fac5f093,0.298125,0.82792,0.358125,0.949551,/m/096mb
0002f9c7fac5f093,0.5025,0.794057,0.551875,0.984105,/m/096mb
0002f9c7fac5f093,0.63625,0.786455,0.69625,0.950933,/m/096mb
0002f9c7fac5f093,0.699375,0.797512,0.731875,0.944713,/m/096mb
0002f9c7fac5f093,0.745625,0.795439,0.798125,0.953006,/m/096mb
0002f9c7fac5f093,0.760625,0.811334,0.798125,0.943331,/m/096mb
0002f9c7fac5f093,0.81875,0.797512,0.868125,0.915688,/m/096mb
0002f9c7fac5f093,0.849375,0.824464,0.880625,0.901866,/m/096mb
0002f9c7fac5f093,0.0,0.0,0.999375,0.999309,/m/096mb
0002f9c7fac5f093,0.27375,0.172771,0.393125,0.302695,/m/096mb
0002f9c7fac5f093,0.696875,0.044229,0.943125,0.373186,/m/096mb
0002f9c7fac5f093,0.0,0.745681,0.266875,0.999309,/m/096mb
00032428e7b3c822,0.44375,0.266667,0.946875,0.776042,/m/07dm6
00032428e7b3c822,0.0,0.0,0.998438,0.673958,/m/07dm6
00032d5bb63c29eb,0.645,0.761667,0.770625,0.928333,/m/096mb
00032d5bb63c29eb,0.575,0.558333,0.5875,0.575833,/m/096mb
00032d5bb63c29eb,0.58625,0.668333,0.625,0.7475,/m/096mb
00032d5bb63c29eb,0.596875,0.575833,0.61625,0.606667,/m/096mb
00032d5bb63c29eb,0.693125,0.9125,0.7925,0.999167,/m/096mb
00032d5bb63c29eb,0.0,0.0,0.0975,0.301667,/m/096mb
00032d5bb63c29eb,0.0,0.258333,0.178125,0.685,/m/096mb
00032d5bb63c29eb,0.0425,0.0,0.29125,0.379167,/m/096mb
00032d5bb63c29eb,0.16,0.380833,0.315,0.575833,/m/096mb
00032d5bb63c29eb,0.28875,0.438333,0.3675,0.565833,/m/096mb
00032d5bb63c29eb,0.343125,0.0,0.999375,0.9325,/m/096mb
00032d5bb63c29eb,0.373125,0.359167,0.463125,0.541667,/m/096mb
00032d5bb63c29eb,0.33625,0.205833,0.49875,0.4,/m/096mb
00032d5bb63c29eb,0.74125,0.725833,0.74875,0.74,/m/096mb
00032d5bb63c29eb,0.898125,0.894167,0.911875,0.925,/m/096mb
00032d5bb63c29eb,0.945625,0.885,0.95625,0.9075,/m/096mb
00032d5bb63c29eb,0.0,0.035833,0.014375,0.068333,/m/096mb
00032d5bb63c29eb,0.035,0.006667,0.105,0.044167,/m/096mb
00032d5bb63c29eb,0.0375,0.08,0.10625,0.1175,/m/096mb
00032d5bb63c29eb,0.096875,0.529167,0.133125,0.606667,/m/096mb
00032d5bb63c29eb,0.1475,0.009167,0.1575,0.03,/m/096mb
00032d5bb63c29eb,0.14875,0.0725,0.15875,0.098333,/m/096mb
00032d5bb63c29eb,0.1575,0.2775,0.166875,0.288333,/m/096mb
00032d5bb63c29eb,0.239375,0.004167,0.285625,0.086667,/m/096mb
00032d5bb63c29eb,0.240625,0.0675,0.285625,0.148333,/m/096mb
00032d5bb63c29eb,0.293125,0.501667,0.31,0.56,/m/096mb
00032d5bb63c29eb,0.34,0.2275,0.49875,0.365833,/m/096mb
00032d5bb63c29eb,0.43,0.315,0.435,0.321667,/m/096mb
00032d5bb63c29eb,0.445625,0.425833,0.455,0.448333,/m/096mb
00032d5bb63c29eb,0.448125,0.475833,0.45875,0.496667,/m/096mb
00032d5bb63c29eb,0.471875,0.4225,0.5075,0.448333,/m/096mb
00032d5bb63c29eb,0.474375,0.325833,0.5075,0.355,/m/096mb
00032d5bb63c29eb,0.476875,0.374167,0.5075,0.4,/m/096mb
00032d5bb63c29eb,0.476875,0.4725,0.510625,0.503333,/m/096mb
00032d5bb63c29eb,0.518125,0.375833,0.549375,0.396667,/m/096mb
00032d5bb63c29eb,0.518125,0.236667,0.631875,0.356667,/m/096mb
00032d5bb63c29eb,0.520625,0.434167,0.558125,0.4725,/m/096mb
00032d5bb63c29eb,0.554375,0.378333,0.559375,0.390833,/m/096mb
00032d5bb63c29eb,0.5725,0.214167,0.596875,0.231667,/m/096mb
00032d5bb63c29eb,0.5725,0.4275,0.596875,0.469167,/m/096mb
00032d5bb63c29eb,0.57875,0.38,0.585,0.3925,/m/096mb
00032d5bb63c29eb,0.7775,0.164167,0.788125,0.188333,/m/096mb
00032d5bb63c29eb,0.80625,0.1525,0.831875,0.183333,/m/096mb
00032d5bb63c29eb,0.820625,0.269167,0.866875,0.341667,/m/096mb
00032d5bb63c29eb,0.84375,0.0,0.95875,0.196667,/m/096mb
00032d5bb63c29eb,0.864375,0.1675,0.869375,0.19,/m/096mb
00032d5bb63c29eb,0.910625,0.04,0.91875,0.065833,/m/096mb
00032d5bb63c29eb,0.910625,0.081667,0.92,0.109167,/m/096mb
00032d5bb63c29eb,0.911875,0.159167,0.92625,0.183333,/m/096mb
00032d5bb63c29eb,0.913125,0.1175,0.92125,0.143333,/m/096mb
00032d5bb63c29eb,0.92375,0.019167,0.93375,0.050833,/m/096mb
00032d5bb63c29eb,0.92625,0.0625,0.936875,0.091667,/m/096mb
00036de3e81d5bfd,0.0,0.0,0.998986,0.998478,/m/0bwd_0j
0003a16fad552328,0.000833,0.6425,0.078333,0.795,/m/096mb
0003a16fad552328,0.085833,0.67,0.130833,0.738125,/m/096mb
0003a16fad552328,0.110833,0.64125,0.146667,0.68,/m/096mb
0003a16fad552328,0.146667,0.64125,0.185833,0.73125,/m/096mb
0003a16fad552328,0.3625,0.05875,0.535,0.354375,/m/096mb
0003a16fad552328,0.37,0.06,0.5425,0.3725,/m/096mb
0003a16fad552328,0.0,0.0,0.335833,0.658125,/m/096mb
0003a16fad552328,0.615,0.0,0.999167,0.571875,/m/096mb
0003a16fad552328,0.901667,0.571875,0.965833,0.61625,/m/096mb
0003a16fad552328,0.159167,0.199375,0.3,0.650625,/m/096mb
0003a16fad552328,0.58,0.095,0.990833,0.675,/m/096mb
0003bf6ad3a94983,0.053333,0.3475,0.998333,0.9475,/m/07dm6
0003bf6ad3a94983,0.496667,0.4225,0.635,0.955,/m/07dm6
0003bf6ad3a94983,0.506667,0.4175,0.521667,0.43,/m/07dm6
0003bf6ad3a94983,0.531667,0.405,0.543333,0.4325,/m/07dm6
0003bf6ad3a94983,0.555,0.3975,0.566667,0.4225,/m/07dm6
0003bf6ad3a94983,0.558333,0.3025,0.581667,0.395,/m/07dm6
0003bf6ad3a94983,0.578333,0.3675,0.598333,0.4225,/m/07dm6
0003bf6ad3a94983,0.598333,0.415,0.635,0.4675,/m/07dm6
0003bf6ad3a94983,0.633333,0.3975,0.646667,0.4375,/m/07dm6
0003bf6ad3a94983,0.668333,0.3875,0.681667,0.42,/m/07dm6
0003bf6ad3a94983,0.001667,0.05,0.533333,0.7975,/m/07dm6
0003bf6ad3a94983,0.483333,0.2825,0.656667,0.4525,/m/07dm6
0003bf6ad3a94983,0.665,0.05,0.755,0.3975,/m/07dm6
0003bf6ad3a94983,0.743333,0.045,0.998333,0.5,/m/07dm6
00040ed9751dfe77,0.516875,0.678908,0.70125,0.905838,/m/07dm6
00041668df0b3b25,0.474375,0.37931,0.73375,0.820912,/m/0bwd_0j
00041668df0b3b25,0.463125,0.269188,0.82375,0.850945,/m/0bwd_0j
00041668df0b3b25,0.4675,0.260289,0.8125,0.852058,/m/0bwd_0j
00045c7b379beee0,0.0,0.5381,0.164375,0.952963,/m/07dm6
00045c7b379beee0,0.101875,0.60207,0.146875,0.696143,/m/07dm6
00045c7b379beee0,0.538125,0.068674,0.77,0.390405,/m/07dm6
00045c7b379beee0,0.784375,0.593603,0.823125,0.663217,/m/07dm6
00045c7b379beee0,0.893125,0.626529,0.97125,0.84666,/m/07dm6
00045c7b379beee0,0.929375,0.668862,0.999375,0.883349,/m/07dm6
00045c7b379beee0,0.0,0.511759,0.02375,0.625588,/m/07dm6
00045c7b379beee0,0.01875,0.517404,0.049375,0.605833,/m/07dm6
00045c7b379beee0,0.11125,0.517404,0.16,0.651928,/m/07dm6
00045c7b379beee0,0.42875,0.524929,0.47125,0.65381,/m/07dm6
00045c7b379beee0,0.454375,0.532455,0.48125,0.607714,/m/07dm6
00045c7b379beee0,0.509375,0.498589,0.56,0.587959,/m/07dm6
00045c7b379beee0,0.644375,0.528692,0.658125,0.561618,/m/07dm6
00045c7b379beee0,0.79125,0.592662,0.810625,0.65381,/m/07dm6
00045c7b379beee0,0.820625,0.594544,0.850625,0.714017,/m/07dm6
00045c7b379beee0,0.89625,0.627469,0.969375,0.844779,/m/07dm6
00045c7b379beee0,0.0,0.528692,0.165625,0.951082,/m/07dm6
00045c7b379beee0,0.228125,0.341486,0.4375,0.958608,/m/07dm6
00045c7b379beee0,0.38625,0.506115,0.434375,0.70461,/m/07dm6
00045c7b379beee0,0.470625,0.524929,0.485625,0.567262,/m/07dm6
00045c7b379beee0,0.543125,0.073377,0.77625,0.395108,/m/07dm6
00045c7b379beee0,0.55375,0.497648,0.584375,0.579492,/m/07dm6
00045c7b379beee0,0.71625,0.540922,0.76375,0.634995,/m/07dm6
00045c7b379beee0,0.885625,0.53904,0.926875,0.723424,/m/07dm6
00045c7b379beee0,0.9,0.100659,0.91875,0.144873,/m/07dm6
00045c7b379beee0,0.931875,0.133584,0.96125,0.251176,/m/07dm6
00045c7b379beee0,0.946875,0.530574,0.999375,0.71778,/m/07dm6
00045c7b379beee0,0.0,0.562559,0.03125,0.639699,/m/07dm6
00045c7b379beee0,0.0,0.623707,0.168125,0.953904,/m/07dm6
00045c7b379beee0,0.011875,0.556914,0.0375,0.64158,/m/07dm6
00045c7b379beee0,0.108125,0.544685,0.156875,0.654751,/m/07dm6
00045c7b379beee0,0.109375,0.635936,0.156875,0.664158,/m/07dm6
00045c7b379beee0,0.22375,0.379116,0.411875,0.931326,/m/07dm6
00045c7b379beee0,0.371875,0.52587,0.885625,0.919097,/m/07dm6
00045c7b379beee0,0.55,0.14111,0.775625,0.391345,/m/07dm6
00045c7b379beee0,0.884375,0.566322,0.999375,0.88429,/m/07dm6
00045c7b379beee0,0.8975,0.101599,0.999375,0.278457,/m/07dm6
00045c7b379beee0,0.0,0.645343,0.083125,0.952023,/m/07dm6
00045c7b379beee0,0.00125,0.61524,0.025625,0.676388,/m/07dm6
00045c7b379beee0,0.10125,0.676388,0.143125,0.778928,/m/07dm6
00045c7b379beee0,0.1125,0.549389,0.15125,0.606773,/m/07dm6
00045c7b379beee0,0.293125,0.437441,0.449375,0.518344,/m/07dm6
00045c7b379beee0,0.344375,0.35842,0.441875,0.455315,/m/07dm6
00045c7b379beee0,0.385625,0.545626,0.43,0.61524,/m/07dm6
00045c7b379beee0,0.393125,0.553151,0.435625,0.60301,/m/07dm6
00045c7b379beee0,0.435625,0.568203,0.47125,0.620884,/m/07dm6
00045c7b379beee0,0.445625,0.562559,0.47875,0.613358,/m/07dm6
00045c7b379beee0,0.451875,0.556914,0.544375,0.66698,/m/07dm6
00045c7b379beee0,0.54,0.158984,0.665,0.25588,/m/07dm6
00045c7b379beee0,0.593125,0.541863,0.660625,0.593603,/m/07dm6
00045c7b379beee0,0.660625,0.568203,0.715,0.682032,/m/07dm6
00045c7b379beee0,0.7175,0.169332,0.7725,0.383819,/m/07dm6
00045c7b379beee0,0.814375,0.606773,0.83,0.64158,/m/07dm6
00045c7b379beee0,0.88125,0.571025,0.913125,0.668862,/m/07dm6
00045c7b379beee0,0.92625,0.727187,0.98125,0.799624,/m/07dm6
00045c7b379beee0,0.944375,0.56444,0.964375,0.651928,/m/07dm6
000471c0677f79e2,0.0,0.0,0.967446,0.999375,/m/096mb
000471c0677f79e2,0.331386,0.004375,0.696995,0.448125,/m/096mb
000471c0677f79e2,0.0,0.0,0.999165,0.999375,/m/096mb
000471c0677f79e2,0.355593,0.215625,0.63606,0.43125,/m/096mb
00047bab5f8f23b7,0.0,0.32963,0.71125,0.846296,/m/0bwd_0j
00047bab5f8f23b7,0.0,0.0,0.999375,0.999074,/m/0bwd_0j
00047bab5f8f23b7,0.0,0.323148,0.70625,0.862963,/m/0bwd_0j
00048cac1dc6508f,0.81375,0.272388,0.91,0.453358,/m/0bwd_0j
000492aa3eb327d4,0.0,0.498339,0.041111,0.699336,/m/02d28x
000492aa3eb327d4,0.0,0.475083,0.071111,0.712625,/m/02d28x
000492aa3eb327d4,0.0,0.679402,0.087778,0.981728,/m/02d28x
000492aa3eb327d4,0.01,0.318937,0.113333,0.51495,/m/02d28x
000492aa3eb327d4,0.056667,0.460133,0.161111,0.704319,/m/02d28x
000492aa3eb327d4,0.113333,0.784053,0.213333,0.998339,/m/02d28x
000492aa3eb327d4,0.133333,0.614618,0.236667,0.835548,/m/02d28x
000492aa3eb327d4,0.182222,0.478405,0.287778,0.702658,/m/02d28x
000492aa3eb327d4,0.195556,0.074751,0.296667,0.292359,/m/02d28x
000492aa3eb327d4,0.223333,0.393688,0.295556,0.622924,/m/02d28x
000492aa3eb327d4,0.236667,0.636213,0.345556,0.877076,/m/02d28x
000492aa3eb327d4,0.272222,0.406977,0.353333,0.616279,/m/02d28x
000492aa3eb327d4,0.346667,0.476744,0.442222,0.724252,/m/02d28x
000492aa3eb327d4,0.362222,0.772425,0.468889,0.990033,/m/02d28x
000492aa3eb327d4,0.405556,0.48505,0.471111,0.777409,/m/02d28x
000492aa3eb327d4,0.466667,0.476744,0.577778,0.710963,/m/02d28x
000492aa3eb327d4,0.478889,0.621262,0.602222,0.868771,/m/02d28x
000492aa3eb327d4,0.506667,0.325581,0.596667,0.548173,/m/02d28x
000492aa3eb327d4,0.576667,0.465116,0.645556,0.709302,/m/02d28x
000492aa3eb327d4,0.631111,0.347176,0.752222,0.709302,/m/02d28x
000492aa3eb327d4,0.764444,0.722591,0.876667,0.950166,/m/02d28x
000492aa3eb327d4,0.77,0.322259,0.88,0.568106,/m/02d28x
000492aa3eb327d4,0.844444,0.32392,0.922222,0.543189,/m/02d28x
0004e51b4164f0ac,0.0,0.0,0.361875,0.871148,/m/07dm6
0004e51b4164f0ac,0.355,0.0,0.999375,0.897292,/m/07dm6
0004fa3aa5bdb9ff,0.490625,0.33302,0.50125,0.344309,/m/0bwd_0j
0004fa3aa5bdb9ff,0.51,0.33302,0.52125,0.344309,/m/0bwd_0j
0004fa3aa5bdb9ff,0.0,0.469426,0.09625,0.627469,/m/0bwd_0j
0004fa3aa5bdb9ff,0.019375,0.492004,0.04125,0.526811,/m/0bwd_0j
0004fa3aa5bdb9ff,0.09375,0.50047,0.14375,0.616181,/m/0bwd_0j
0004fa3aa5bdb9ff,0.256875,0.486359,0.4475,0.598307,/m/0bwd_0j
0004fa3aa5bdb9ff,0.3975,0.284102,0.56375,0.735654,/m/0bwd_0j
0004fa3aa5bdb9ff,0.75375,0.486359,0.999375,0.619944,/m/0bwd_0j
0004fa3aa5bdb9ff,0.458125,0.24365,0.556875,0.401693,/m/0bwd_0j
0004fa3aa5bdb9ff,0.913125,0.486359,0.9325,0.503293,/m/0bwd_0j
0004fa3aa5bdb9ff,0.020625,0.4873,0.04125,0.520226,/m/0bwd_0j
0004fa3aa5bdb9ff,0.04125,0.468485,0.069375,0.5127,/m/0bwd_0j
0004fa3aa5bdb9ff,0.10875,0.498589,0.125625,0.523989,/m/0bwd_0j
0004fa3aa5bdb9ff,0.25875,0.492945,0.281875,0.556914,/m/0bwd_0j
0004fa3aa5bdb9ff,0.30375,0.489182,0.31875,0.514581,/m/0bwd_0j
0004fa3aa5bdb9ff,0.330625,0.4873,0.343125,0.514581,/m/0bwd_0j
0004fa3aa5bdb9ff,0.37,0.494826,0.380625,0.518344,/m/0bwd_0j
0004fa3aa5bdb9ff,0.48,0.286924,0.533125,0.35842,/m/0bwd_0j
0004fa3aa5bdb9ff,0.854375,0.5127,0.86375,0.527752,/m/0bwd_0j
0004fa3aa5bdb9ff,0.909375,0.505174,0.9325,0.52587,/m/0bwd_0j
0004fa3aa5bdb9ff,0.938125,0.518344,0.959375,0.543744,/m/0bwd_0j
0004fa3aa5bdb9ff,0.9725,0.523989,0.989375,0.553151,/m/0bwd_0j
0004fa3aa5bdb9ff,0.98625,0.5127,0.999375,0.553151,/m/0bwd_0j
0004fa3aa5bdb9ff,0.019375,0.489182,0.04125,0.52587,/m/0bwd_0j
0004fa3aa5bdb9ff,0.0425,0.470367,0.074375,0.518344,/m/0bwd_0j
0004fa3aa5bdb9ff,0.10375,0.496707,0.128125,0.539981,/m/0bwd_0j
0004fa3aa5bdb9ff,0.138125,0.5127,0.16375,0.533396,/m/0bwd_0j
0004fa3aa5bdb9ff,0.26125,0.492945,0.286875,0.537159,/m/0bwd_0j
0004fa3aa5bdb9ff,0.3025,0.485419,0.441875,0.535278,/m/0bwd_0j
0004fa3aa5bdb9ff,0.473125,0.286924,0.53375,0.383819,/m/0bwd_0j
0004fa3aa5bdb9ff,0.835625,0.4873,0.999375,0.560677,/m/0bwd_0j
