,Path,XMin,YMin,XMax,YMax,ImageID
483,514.png,0.146875,0.257651,0.38,0.664363,00758c10b2da2954
2321,2543.png,0.95,0.057884,0.999375,0.131737,008ff4e98f5d12e5
1009,1097.png,0.17,0.31109,0.999375,0.99906,012e1654ae86d6c0
1808,1973.png,0.0,0.0,0.997222,0.998438,00016982f6086d39
957,1035.png,0.331111,0.111111,0.497778,0.386667,2c8ffbb71cddd748
976,1064.png,0.95,0.057884,0.999375,0.131737,008ff4e98f5d12e5
625,667.png,0.0,0.0,0.999375,0.999167,0036ec897004eeb6
68,75.png,0.3525,0.37,0.3675,0.391667,009fe379015d01ee
265,275.png,0.426875,0.411985,0.71125,0.635768,000ca4a1855318b1
2108,2290.png,0.650625,0.444167,0.79125,0.6425,00274a1dc0fd7e4d
191,200.png,0.010417,0.841667,0.277083,0.99881,00518ca5686877e0
2104,2286.png,0.233125,0.885,0.44,0.999167,00274a1dc0fd7e4d
345,370.png,0.619141,0.341642,0.693359,0.461877,0023b0e23b369b8d
2010,2189.png,0.576667,0.034749,0.98,0.976834,069dbe47b3a2dbbb
1110,1206.png,0.81875,0.352294,0.88125,0.433028,0004d0fa04223278
1706,1866.png,0.339063,0.529688,0.78125,0.86875,04726830998785ed
1167,1268.png,0.027778,0.315359,0.287582,0.606209,00102e56cf417797
1144,1241.png,0.422602,0.536325,0.746439,0.833333,007c8c28e1f149b1
1294,1412.png,0.0,0.62,0.501875,0.996667,3b7187d67cbd6b70
424,452.png,0.0,0.0,0.206875,0.823418,00251aa00f08831f
734,781.png,0.51125,0.294118,0.636875,0.471698,00a2ad9365afcd7e
2031,2212.png,0.309375,0.078799,0.55125,0.551595,0098915ff17c199c
1820,1985.png,0.549375,0.11846,0.595625,0.17769,00758c10b2da2954
502,544.png,0.580625,0.1825,0.595,0.215,02ce218553cc3f15
2585,2834.png,0.57875,0.044715,0.999375,0.639024,10d11e6401251eaf
190,199.png,0.0,0.82381,0.108333,0.99881,00518ca5686877e0
1515,1658.png,0.245117,0.333333,0.829102,0.817708,0242b82d966c25c8
73,80.png,0.43875,0.681667,0.45125,0.71,009fe379015d01ee
1776,1939.png,0.0,0.1625,0.489062,0.998438,03f6288f49430b0c
899,975.png,0.52125,0.310937,0.800625,0.501562,12cd4d50f5cf753f
2654,2913.png,0.40375,0.0,0.99875,0.998333,010f4c93c42c28d5
1876,2052.png,0.494375,0.464353,0.57125,0.515009,0017830e8b7b0579
263,273.png,0.656875,0.385553,0.949375,0.706379,019a26a362bc6814
2644,2903.png,0.404297,0.355783,0.589844,0.658858,0000f53faa4d14c3
1810,1975.png,0.055276,0.0,0.974874,0.98,026dfa7371ee747c
412,440.png,0.065,0.0,0.505,0.224444,21172d1350bff36a
2087,2268.png,0.70625,0.024417,0.798125,0.165372,00a2ad9365afcd7e
118,125.png,0.141667,0.631111,0.263333,0.737778,02ecd01295b4e555
1826,1991.png,0.544375,0.580454,0.658125,0.887463,00758c10b2da2954
1153,1252.png,0.041667,0.026667,0.946667,0.933333,06d6e44477f0a4e4
1929,2105.png,0.235625,0.115819,0.27875,0.177966,1c5ef6c1f1a07fc7
277,287.png,0.574375,0.481273,0.626875,0.498127,000ca4a1855318b1
2549,2787.png,0.078125,0.079167,0.504687,0.933333,03dd79e2b71d629b
977,1065.png,0.19375,0.260417,0.929688,0.616667,01607581a8624540
352,377.png,0.735352,0.225806,0.835938,0.406158,0023b0e23b369b8d
2388,2617.png,0.304375,0.386492,0.3725,0.463415,1ea07cd62ca193e6
2508,2741.png,0.0,0.0,0.999375,0.999167,018335937110f0b4
825,877.png,0.501887,0.6975,0.7,0.951875,06a3c476e050000a
509,551.png,0.0,0.009167,0.340625,0.999167,02ce218553cc3f15
1688,1847.png,0.0,0.0,0.999375,0.927767,0027717ee5abd636
2317,2535.png,0.244167,0.115578,0.809167,0.952764,19af817145fd87b8
707,754.png,0.469375,0.58349,0.7075,0.840525,00cdc43ad4fcf494
2310,2528.png,0.076875,0.098103,0.936875,0.968607,1af1bc56c79a4ead
1224,1339.png,0.16125,0.427767,0.885,0.998124,00018457a4aafe75
1325,1452.png,0.075221,0.2529,0.436578,0.972158,357826c327bc45d5
996,1084.png,0.42,0.354,0.654,0.646,000af631fb329557
2311,2529.png,0.29125,0.011236,0.741875,0.941011,02231d7536ea19b5
697,744.png,0.0,0.361163,0.065625,0.409944,0098915ff17c199c
739,786.png,0.543125,0.612653,0.688125,0.769145,00a2ad9365afcd7e
202,211.png,0.131875,0.046667,0.88625,0.821667,00250f1aa32b674e
1198,1302.png,0.753,0.701599,0.86,0.79929,00097c09aca0cabf
1305,1430.png,0.350625,0.320833,0.609375,0.6275,19e041bc0fe1bda2
507,549.png,0.64625,0.178333,0.680625,0.235,02ce218553cc3f15
1712,1872.png,0.09,0.35989,0.9525,0.879121,0144535ac673355e
1832,1997.png,0.600625,0.109576,0.650625,0.21619,00758c10b2da2954
895,971.png,0.813125,0.035944,0.999375,0.204108,090be8149aa10e63
1974,2150.png,0.29625,0.0,0.88625,0.990593,0051a014205dd1f6
305,316.png,0.634259,0.072222,0.810185,0.231481,00341c3c5825fc7e
1802,1967.png,0.084375,0.8475,0.155,0.9275,3ded83ca47a84b3e
1457,1598.png,0.079926,0.072857,0.920074,0.987143,017d19efe67be449
2244,2454.png,0.52125,0.310937,0.800625,0.501562,12cd4d50f5cf753f
609,651.png,0.0,0.0,0.999375,0.999059,0188b56d842f79ba
665,710.png,0.576667,0.034749,0.98,0.976834,069dbe47b3a2dbbb
960,1039.png,0.0,0.509722,0.487106,0.998611,0472436657d66fa6
2077,2258.png,0.46625,0.900111,0.50125,0.964484,00a2ad9365afcd7e
1185,1286.png,0.723437,0.06698,0.767187,0.164512,0081d67c4cfc9134
2517,2752.png,0.0,0.0,0.998438,0.997912,06fd633136a92428
2370,2596.png,0.049375,0.391223,0.93375,0.787115,00996519956b7d68
1409,1550.png,0.23625,0.37,0.25125,0.413333,009fe379015d01ee
109,116.png,0.54,0.143251,0.915625,0.677686,0191ee1cfc15d501
2444,2674.png,0.240625,0.128518,0.664375,0.998124,01a0c5134b8a7974
1765,1927.png,0.057813,0.338542,0.907031,0.851042,07415312ef35cba8
1181,1282.png,0.653906,0.0,0.820312,0.285546,0081d67c4cfc9134
822,874.png,0.439542,0.279412,0.998366,0.705882,013641ae181daa2b
9,12.png,0.65,0.275,0.81,0.45375,4005405cc957686e
2187,2373.png,0.113125,0.00603,0.999375,0.18392,02295091042255dc
1025,1117.png,0.049375,0.391223,0.93375,0.787115,00996519956b7d68
303,314.png,0.489815,0.425926,0.999074,0.873148,00341c3c5825fc7e
2241,2451.png,0.850625,0.485237,0.999375,0.856226,090be8149aa10e63
499,540.png,0.54375,0.083067,0.94375,0.910543,257b9c03f86c100d
866,927.png,0.0,0.212946,0.3825,0.741088,00b4071412fb4d67
851,912.png,0.326,0.467,0.643333,0.676,008230603abe6ff1
2055,2236.png,0.32125,0.049719,0.6825,0.520638,00cdc43ad4fcf494
966,1050.png,0.29125,0.011236,0.741875,0.941011,02231d7536ea19b5
1851,2027.png,0.455625,0.009167,0.813125,0.2575,02ce218553cc3f15
2127,2309.png,0.775625,0.818333,0.999375,0.999167,00048edce2a37368
2041,2222.png,0.95375,0.241088,0.999375,0.393058,0098915ff17c199c
1931,2107.png,0.26875,0.515066,0.405625,0.665725,1c5ef6c1f1a07fc7
1011,1099.png,0.029687,0.026563,0.873438,0.454688,0d999a6745b996ac
685,732.png,0.14625,0.150094,0.418125,0.575047,0098915ff17c199c
1194,1298.png,0.794,0.021314,0.955,0.298401,00097c09aca0cabf
2149,2335.png,0.009375,0.322756,0.391875,0.989121,041ad5e7754ebfca
2065,2246.png,0.1225,0.438402,0.20625,0.507214,00a2ad9365afcd7e
1546,1689.png,0.0,0.0,0.999375,0.999167,011d99edbc3f2310
2103,2285.png,0.0,0.0,0.294375,0.534167,00274a1dc0fd7e4d
1941,2117.png,0.68125,0.322034,0.751875,0.380414,1c5ef6c1f1a07fc7
1843,2018.png,0.558333,0.271565,0.935417,0.86901,257b9c03f86c100d
1466,1607.png,0.298333,0.648889,0.501667,0.797778,02ecd01295b4e555
291,301.png,0.054375,0.35,0.8625,0.810833,009593e7c68c2ffc
477,508.png,0.379375,0.748272,0.40125,0.800592,00758c10b2da2954
2195,2390.png,0.213333,0.0,0.798667,0.809,008230603abe6ff1
2348,2570.png,0.525,0.351,0.659,0.533,000af631fb329557
206,215.png,0.0,0.0,0.811111,0.997863,5274ebb5f42fb82c
1342,1477.png,0.090625,0.48958334,0.44375,0.81875,50db36cf0e7a9b63
1517,1660.png,0.650391,0.066406,0.978516,0.238281,0242b82d966c25c8
1327,1454.png,0.04375,0.081633,0.99375,0.904762,00935bc6527d8e5f
643,686.png,0.3575,0.402439,0.430625,0.488743,003df9e04b7ba316
1664,1815.png,0.390625,0.093897,0.621875,0.600939,0747097f650f1273
1447,1588.png,0.116406,0.566234,0.257812,0.871861,8467c3cf0b323a87
1693,1852.png,0.619141,0.341642,0.693359,0.480938,0023b0e23b369b8d
1558,1702.png,0.428105,0.070261,0.72549,0.457516,1166bfacb4b9a810
98,105.png,0.65,0.27619,0.849219,0.547186,8467c3cf0b323a87
201,210.png,0.0,0.0,0.999375,0.999167,011d99edbc3f2310
2347,2569.png,0.31,0.791,0.347,0.937,000af631fb329557
1800,1965.png,0.016875,0.845833,0.06875,0.925,3ded83ca47a84b3e
578,620.png,0.17125,0.393597,0.201875,0.417137,1c5ef6c1f1a07fc7
690,737.png,0.2475,0.19137,0.323125,0.348968,0098915ff17c199c
1266,1384.png,0.892593,0.250926,0.962037,0.322222,015a17c2b037f6ea
830,882.png,0.059414,0.0925,0.94477,0.9825,0012aa7a73b51d94
832,884.png,0.0,0.52125,0.40251,0.999375,0012aa7a73b51d94
694,741.png,0.733125,0.137899,0.81875,0.306754,0098915ff17c199c
347,372.png,0.366211,0.601173,0.421875,0.705279,0023b0e23b369b8d
2516,2751.png,0.27375,0.085366,0.841875,0.257036,01b32704f5a7cc89
861,922.png,0.37375,0.126875,0.645,0.23625,042d8fd4a805b9f0
2054,2235.png,0.74875,0.440901,0.903125,0.878049,00cdc43ad4fcf494
912,988.png,0.17,0.810042,0.195625,0.837657,000467588f9797fc
614,656.png,0.48,0.215477,0.68375,0.470314,00df612e36d403e0
980,1068.png,0.050625,0.234522,0.8375,0.878049,42b627d053171f67
1549,1692.png,0.2275,0.062762,0.481875,0.562343,00380c346e3771dc
994,1082.png,0.26,0.143,0.357,0.337,000af631fb329557
1787,1950.png,0.359712,0.0,0.527578,0.578512,057f8ea4bcb05b2c
2376,2604.png,0.0,0.0,0.658125,0.999064,017167286eaede50
2471,2702.png,0.79,0.131667,0.999375,0.546667,0cac4f87eaa1e5ee
2482,2713.png,0.08375,0.050214,0.375,0.590812,006512eb4a092212
1418,1559.png,0.43875,0.681667,0.45125,0.71,009fe379015d01ee
1872,2048.png,0.478551,0.486458,0.926597,0.684375,0008fba87dd4aed2
1761,1923.png,0.290625,0.194167,0.765,0.769167,00634f2ef86bd784
1634,1778.png,0.0,0.0,0.999375,0.999167,00d618bec2f54a26
581,623.png,0.20875,0.03484,0.27125,0.086629,1c5ef6c1f1a07fc7
588,630.png,0.391875,0.635593,0.514375,0.791902,1c5ef6c1f1a07fc7
879,942.png,0.4075,0.111962,0.999375,0.894737,00bf8208b18e7b2a
364,390.png,0.31625,0.2425,0.999375,0.999167,00af8ab063fb1cf0
192,201.png,0.243056,0.375,0.298611,0.466667,00518ca5686877e0
133,140.png,0.443125,0.4606,0.558125,0.874296,013d0f61873215a8
2649,2908.png,0.084375,0.365833,0.3625,0.708333,19e041bc0fe1bda2
1438,1579.png,0.864844,0.018182,1.0,0.24329,8467c3cf0b323a87
340,365.png,0.20375,0.637899,0.534375,0.899625,0027717ee5abd636
817,869.png,0.494375,0.389243,0.644375,0.671832,006881240855f4a9
1007,1095.png,0.0,0.0,0.296875,0.078008,012e1654ae86d6c0
2115,2297.png,0.0,0.71,0.225,0.999167,00048edce2a37368
593,635.png,0.606875,0.757062,0.72375,0.917138,1c5ef6c1f1a07fc7
1199,1303.png,0.112,0.0,0.634,0.909414,00097c09aca0cabf
2301,2513.png,0.3,0.044444,0.477778,0.373333,2c8ffbb71cddd748
2364,2586.png,0.134375,0.188571,0.228125,0.382857,00c0d1d91d662186
2539,2777.png,0.794,0.021314,0.955,0.298401,00097c09aca0cabf
1822,1987.png,0.379375,0.748272,0.40125,0.800592,00758c10b2da2954
2439,2669.png,0.058824,0.092486,0.907121,0.881503,14f6288f6310c303
2188,2377.png,0.146875,0.029687,0.85,0.998438,00205b05bcd4257a
1229,1344.png,0.0,0.428705,0.173125,0.928705,00018457a4aafe75
2633,2885.png,0.616013,0.124183,0.836601,0.388889,c068a5e73c806c4c
2451,2681.png,0.35875,0.06055,0.99875,0.944037,0004d0fa04223278
155,164.png,0.0,0.260504,0.3575,0.723623,30acfea0c24e0518
138,147.png,0.106875,0.101695,0.9975,0.999058,040c569a5f09a728
867,928.png,0.0,0.527205,0.99375,0.926829,00b4071412fb4d67
2472,2703.png,0.8725,0.493333,0.999375,0.758333,0cac4f87eaa1e5ee
1698,1857.png,0.265625,0.148438,0.513672,0.638021,00036ea2b476f860
613,655.png,0.405,0.206379,0.666875,0.409006,006d5ce1be409eb6
1944,2120.png,0.2125,0.3775,0.858125,0.899167,03a568bf2eddea1d
1680,1834.png,0.0,0.082707,0.485,0.99812,00261915872198b0
1119,1216.png,0.3775,0.383677,0.735,0.526266,18b692b6d7fcef57
1205,1309.png,0.532812,0.075,0.928125,0.920833,03dd79e2b71d629b
1684,1843.png,0.184375,0.0,0.501875,0.28424,0027717ee5abd636
1463,1604.png,0.141667,0.631111,0.263333,0.737778,02ecd01295b4e555
2130,2312.png,0.735625,0.609167,0.8325,0.694167,00048edce2a37368
1336,1471.png,0.0,0.0,0.999375,0.999167,262d9f1512a7bae0
76,83.png,0.56375,0.328333,0.6625,0.413333,009fe379015d01ee
1254,1369.png,0.00375,0.290807,0.996875,0.992495,016e34b0a03ad517
2655,2914.png,0.0,0.0,0.752,0.997333,0286fa80d1f927ac
181,190.png,0.242963,0.090452,0.385185,0.179648,07b5bc80c5797f3a
315,330.png,0.234496,0.228916,0.401163,0.412651,ba782ccb35666f61
984,1072.png,0.0,0.0,0.999375,0.998889,05847708c36d3367
2206,2401.png,0.37375,0.126875,0.645,0.23625,042d8fd4a805b9f0
1885,2061.png,0.425833,0.0,0.83,0.57625,0005f3f1f9ba2a3a
2171,2357.png,0.503774,0.700625,0.70283,0.950625,06a3c476e050000a
2210,2405.png,0.26,0.351782,0.283125,0.409006,00b4071412fb4d67
804,856.png,0.009375,0.322756,0.391875,0.989121,041ad5e7754ebfca
516,558.png,0.80125,0.311667,0.99625,0.483333,02ce218553cc3f15
2062,2243.png,0.195,0.360225,0.941875,0.91651,067a26a1baa48d81
392,418.png,0.01,0.870879,0.046875,0.990385,06c9fb98702d277a
1019,1107.png,0.134375,0.188571,0.228125,0.382857,00c0d1d91d662186
2118,2300.png,0.76625,0.469167,0.908125,0.605833,00048edce2a37368
1184,1285.png,0.028906,0.303173,0.998438,0.990599,0081d67c4cfc9134
1326,1453.png,0.340708,0.454756,0.432153,0.62645,357826c327bc45d5
1130,1227.png,0.120625,0.075279,0.896875,0.992565,01dd21053307de4c
2102,2284.png,0.0,0.468333,0.264375,0.999167,00274a1dc0fd7e4d
802,854.png,0.321094,0.319792,0.476562,0.547917,049e8bdeae5d0386
2162,2348.png,0.494375,0.389243,0.644375,0.671832,006881240855f4a9
2575,2824.png,0.853125,0.702627,0.999375,0.87242,00018457a4aafe75
2125,2307.png,0.3575,0.201667,0.5225,0.484167,00048edce2a37368
1616,1760.png,0.480625,0.553371,0.54625,0.624532,000ca4a1855318b1
1925,2101.png,0.205,0.293785,0.49875,0.999058,1c5ef6c1f1a07fc7
538,580.png,0.19,0.0,0.8275,0.58625,0005f3f1f9ba2a3a
2564,2813.png,0.547988,0.189474,0.987616,0.889474,0dc7298a3f663786
1777,1940.png,0.007812,0.165625,0.471875,0.998438,03f6288f49430b0c
99,106.png,0.699219,0.579221,0.940625,0.987879,8467c3cf0b323a87
2446,2676.png,0.22125,0.137899,0.348125,0.459662,01a0c5134b8a7974
2513,2748.png,0.0,0.464353,0.439375,0.792683,01b32704f5a7cc89
829,881.png,0.56569,0.72375,0.779079,0.919375,0012aa7a73b51d94
280,290.png,0.59,0.426966,0.635625,0.467228,000ca4a1855318b1
1694,1853.png,0.740234,0.228739,0.833984,0.391496,0023b0e23b369b8d
288,298.png,0.410359,0.409158,0.536853,0.822747,10f14ca4434c12c6
1354,1491.png,0.65,0.275,0.81,0.45375,4005405cc957686e
1842,2017.png,0.02973,0.0,0.997297,0.996795,0115b21a13a68d42
639,682.png,0.19,0.558161,0.235,0.593809,003df9e04b7ba316
438,467.png,0.019375,0.099812,0.953125,0.671375,0c334bb4e67f9448
318,335.png,0.2,0.530516,0.90625,0.995305,0747097f650f1273
96,103.png,0.2125,0.335065,0.675,0.999134,8467c3cf0b323a87
2582,2831.png,0.0,0.0,0.576313,0.998371,0005e4b02ae05787
1424,1565.png,0.57875,0.71,0.5975,0.743333,009fe379015d01ee
310,321.png,0.474074,0.09537,0.563889,0.155556,00341c3c5825fc7e
869,930.png,0.0,0.0,0.999375,0.999167,02064de8280d7906
301,312.png,0.136111,0.022222,0.300926,0.137037,00341c3c5825fc7e
1960,2136.png,0.511875,0.268846,0.636875,0.443629,00df612e36d403e0
611,653.png,0.0,0.005629,0.79875,0.999062,006d5ce1be409eb6
1343,1478.png,0.740625,0.35208333,1.0,0.67291665,50db36cf0e7a9b63
1796,1961.png,0.074375,0.0,0.398125,0.734167,0523b641cddd9cbb
1223,1338.png,0.368125,0.30394,0.5525,0.52439,00018457a4aafe75
1065,1160.png,0.06625,0.06397,0.37,0.619944,01f998a08f52513d
1008,1096.png,0.0,0.0,0.921875,0.99906,012e1654ae86d6c0
652,695.png,0.510625,0.102251,0.80375,0.988743,2675cbd3dd7c488c
2161,2347.png,0.35125,0.660893,0.488125,0.983592,006881240855f4a9
1801,1966.png,0.06625,0.830833,0.125625,0.9275,3ded83ca47a84b3e
2033,2214.png,0.0,0.30863,0.063125,0.468105,0098915ff17c199c
906,982.png,0.184641,0.787582,0.25817,0.831699,cd7b3621c53d1ffe
2676,2937.png,0.514375,0.113412,0.99625,0.891519,00a2fb1fb083da68
1884,2060.png,0.0,0.0,0.9575,0.99875,0005f3f1f9ba2a3a
545,587.png,0.41875,0.05915,0.89375,0.979667,5cde5e6c5501d337
1631,1775.png,0.46875,0.286517,0.84,0.379213,000ca4a1855318b1
938,1016.png,0.078125,0.294915,0.3075,0.733333,00efe4b4aa33acf5
1445,1586.png,0.853906,0.012121,0.999219,0.272727,8467c3cf0b323a87
792,841.png,0.4,0.264239,0.889375,0.61718,00d2c29446861097
1678,1831.png,0.087742,0.446875,0.614839,0.804375,074d6af730ed17a6
2037,2218.png,0.44625,0.383677,0.513125,0.518762,0098915ff17c199c
962,1041.png,0.155625,0.216891,0.84875,0.710173,19423a4b3294df66
919,995.png,0.0,0.665272,0.461875,0.999163,000467588f9797fc
1636,1780.png,0.054375,0.35,0.8625,0.810833,009593e7c68c2ffc
511,553.png,0.159375,0.0,0.901875,0.999167,02ce218553cc3f15
1818,1983.png,0.3225,0.088845,0.3575,0.137216,00758c10b2da2954
1312,1438.png,0.25125,0.06379,0.680625,0.963415,019f13725d8ce428
2319,2541.png,0.59,0.002291,0.999375,0.92669,2770bfdb92c7020b
63,70.png,0.22625,0.535,0.48125,0.751667,009fe379015d01ee
1691,1850.png,0.739258,0.228739,0.833008,0.391496,0023b0e23b369b8d
1028,1120.png,0.789375,0.256769,0.950625,0.478992,00996519956b7d68
720,767.png,0.1225,0.438402,0.20625,0.507214,00a2ad9365afcd7e
461,492.png,0.1925,0.0,0.6975,0.610694,0068bcb4b206c6f9
684,731.png,0.8575,0.182927,0.96625,0.447467,0098915ff17c199c
1494,1637.png,0.58,0.552413,0.75,0.918469,080f58f4d224b2cb
771,819.png,0.19875,0.3075,0.31375,0.3825,00048edce2a37368
182,191.png,0.444444,0.330402,0.506667,0.407035,07b5bc80c5797f3a
290,300.png,0.0,0.0,0.4,0.841667,00d618bec2f54a26
2039,2220.png,0.733125,0.137899,0.81875,0.306754,0098915ff17c199c
2231,2436.png,0.224375,0.296667,0.75375,0.629167,001e2cd338ff3ed0
395,421.png,0.83375,0.769231,0.93875,0.978022,06c9fb98702d277a
2254,2464.png,0.3225,0.28954,0.43625,0.412552,000467588f9797fc
342,367.png,0.690625,0.546904,0.9275,0.699812,0027717ee5abd636
2456,2686.png,0.0,0.0,0.990625,0.987156,0004d0fa04223278
728,775.png,0.394375,0.930078,0.46125,0.99889,00a2ad9365afcd7e
455,486.png,0.016875,0.845833,0.06875,0.925,3ded83ca47a84b3e
1355,1492.png,0.0,0.0,0.858333,0.99875,4005405cc957686e
1139,1236.png,0.64375,0.38141,0.91875,0.896368,006512eb4a092212
741,788.png,0.693125,0.031077,0.731875,0.149834,00a2ad9365afcd7e
1875,2051.png,0.48,0.507505,0.5725,0.625704,0017830e8b7b0579
1781,1944.png,0.279375,0.487896,0.5175,0.664804,00268794e47eba14
2479,2710.png,0.2625,0.202991,0.488125,0.529915,006512eb4a092212
583,625.png,0.22625,0.370998,0.28125,0.415254,1c5ef6c1f1a07fc7
521,563.png,0.59625,0.175833,0.648125,0.214167,02ce218553cc3f15
2072,2253.png,0.348125,0.310766,0.42125,0.381798,00a2ad9365afcd7e
1882,2058.png,0.431667,0.0,0.478333,0.2975,0005f3f1f9ba2a3a
2168,2354.png,0.04878,0.155625,0.999062,0.976875,06a98f5f8af719b6
72,79.png,0.4225,0.68,0.44,0.71,009fe379015d01ee
730,777.png,0.434375,0.524972,0.475625,0.561598,00a2ad9365afcd7e
1069,1164.png,0.105625,0.159167,0.4425,0.635833,010e1a56510ba844
992,1080.png,0.056,0.344,0.332,0.629,000af631fb329557
1022,1110.png,0.003125,0.423813,0.38,0.999167,0d5180edcff6f390
2532,2767.png,0.23,0.026667,0.766667,0.53,03437f8da8327c62
362,388.png,0.690625,0.607813,0.998438,0.88125,04726830998785ed
1237,1352.png,0.0,0.0,0.576313,0.998371,0005e4b02ae05787
2329,2551.png,0.0,0.0,0.999375,0.998889,05847708c36d3367
2228,2433.png,0.0,0.0,0.998958,0.997151,00af2faf31786f05
878,941.png,0.16125,0.288995,0.644375,0.964593,00bf8208b18e7b2a
471,502.png,0.38625,0.307996,0.55625,0.567621,00758c10b2da2954
1091,1186.png,0.018409,0.296009,0.810751,0.659645,02d5d825baed42a4
2473,2704.png,0.027778,0.089869,0.980392,0.936275,0133df8024afaf02
649,692.png,0.645,0.538333,0.745,0.68,07051cd81c101e42
1430,1571.png,0.60875,0.706667,0.62375,0.738333,009fe379015d01ee
1089,1184.png,0.066,0.153846,0.34,0.532308,03e246da0ee1114b
2174,2360.png,0.56569,0.72375,0.779079,0.919375,0012aa7a73b51d94
1442,1583.png,0.54375,0.219048,0.88125,0.536797,8467c3cf0b323a87
1964,2140.png,0.715833,0.66,0.91,0.8925,00d480fe5f01a039
93,100.png,0.864844,0.018182,1.0,0.24329,8467c3cf0b323a87
642,685.png,0.314375,0.507505,0.34875,0.558161,003df9e04b7ba316
1195,1299.png,0.001,0.0,0.378,0.527531,00097c09aca0cabf
1100,1196.png,0.28,0.380863,0.6075,0.901501,01a0c5134b8a7974
537,579.png,0.431667,0.0,0.478333,0.2975,0005f3f1f9ba2a3a
680,727.png,0.050625,0.27955,0.153125,0.534709,0098915ff17c199c
1675,1828.png,0.432258,0.55375,0.852258,0.78625,074d6af730ed17a6
105,112.png,0.728125,0.278788,0.853906,0.547186,8467c3cf0b323a87
862,923.png,0.12625,0.28125,0.375,0.3375,042d8fd4a805b9f0
729,776.png,0.424375,0.54606,0.493125,0.641509,00a2ad9365afcd7e
1778,1941.png,0.359375,0.064062,0.998438,0.998438,03f6288f49430b0c
269,279.png,0.4425,0.498127,0.505,0.553371,000ca4a1855318b1
1317,1444.png,0.0,0.112821,1.0,1.0,14ae7b6b885fe0b3
1539,1682.png,0.440635,0.22375,0.641304,0.48375,001f581f2f2db648
1024,1116.png,0.046875,0.374416,0.938125,0.797386,00996519956b7d68
1138,1235.png,0.40125,0.353632,0.626875,0.869658,006512eb4a092212
1238,1353.png,0.518926,0.156352,0.916972,0.87785,0005e4b02ae05787
1026,1118.png,0.228125,0.268908,0.804375,0.467787,00996519956b7d68
451,482.png,0.074375,0.0,0.398125,0.734167,0523b641cddd9cbb
1102,1198.png,0.2475,0.111632,0.51,0.496248,01a0c5134b8a7974
2334,2556.png,0.220625,0.193333,0.671875,0.6975,00b28f0e594316be
2369,2595.png,0.046875,0.374416,0.938125,0.797386,00996519956b7d68
391,417.png,0.7775,0.817308,0.8775,0.990385,06c9fb98702d277a
1137,1234.png,0.08375,0.050214,0.375,0.590812,006512eb4a092212
1933,2109.png,0.391875,0.635593,0.514375,0.791902,1c5ef6c1f1a07fc7
256,266.png,0.064516,0.578164,0.908189,0.995037,83dbf48474d9dabb
1971,2147.png,0.138125,0.699812,0.351875,0.827392,03347e7344ce951a
1300,1425.png,0.499023,0.389458,0.552734,0.47877,0000f53faa4d14c3
2262,2472.png,0.3,0.789121,0.34875,0.878661,000467588f9797fc
2487,2718.png,0.176638,0.32906,0.522317,0.623932,007c8c28e1f149b1
1293,1411.png,0.0,0.0,0.499375,0.423333,3b7187d67cbd6b70
355,380.png,0.668945,0.289062,0.775391,0.49349,00036ea2b476f860
10,13.png,0.0,0.0,0.858333,0.99875,4005405cc957686e
585,627.png,0.240625,0.60452,0.390625,0.751412,1c5ef6c1f1a07fc7
2542,2780.png,0.262,0.175844,0.406,0.580817,00097c09aca0cabf
2333,2555.png,0.215,0.098333,0.80625,0.999167,003e426d2edba8af
2488,2719.png,0.241216,0.005342,0.7132,0.348291,007c8c28e1f149b1
2209,2404.png,0.54625,0.499062,0.735,0.855535,00b4071412fb4d67
1887,2063.png,0.330833,0.42375,0.73,0.99875,0005f3f1f9ba2a3a
1689,1848.png,0.367188,0.604106,0.429688,0.690616,0023b0e23b369b8d
2540,2778.png,0.001,0.0,0.378,0.527531,00097c09aca0cabf
1444,1585.png,0.699219,0.579221,0.940625,0.987879,8467c3cf0b323a87
846,901.png,0.325833,0.158125,0.765,0.894375,403f5d18b9108bb6
2338,2560.png,0.244,0.647,0.343,0.945,000af631fb329557
493,524.png,0.0,0.0,0.9975,0.996564,0707b23bfe77f9c9
2007,2186.png,0.02375,0.286116,0.458125,0.824578,15b234c4036dd16c
1538,1681.png,0.183333,0.04375,0.720833,0.859375,007e3abfca47e026
276,286.png,0.5625,0.485019,0.635625,0.521536,000ca4a1855318b1
1695,1854.png,0.365234,0.595308,0.429688,0.717009,0023b0e23b369b8d
1231,1346.png,0.861875,0.854597,0.999375,0.999062,00018457a4aafe75
2110,2292.png,0.840625,0.229167,0.999375,0.58,00274a1dc0fd7e4d
2023,2204.png,0.670625,0.138837,0.95875,0.597561,0098915ff17c199c
80,87.png,0.59125,0.385,0.60625,0.413333,009fe379015d01ee
634,677.png,0.182031,0.7875,0.266406,0.938889,007085c9466545f6
893,969.png,0.56875,0.141207,0.77125,0.249037,090be8149aa10e63
1417,1558.png,0.4225,0.68,0.44,0.71,009fe379015d01ee
473,504.png,0.3225,0.088845,0.3575,0.137216,00758c10b2da2954
2521,2756.png,0.742969,0.0,0.778906,0.057579,0081d67c4cfc9134
1649,1794.png,0.122222,0.02963,0.869444,0.32963,00341c3c5825fc7e
1934,2110.png,0.505625,0.691149,0.614375,0.878531,1c5ef6c1f1a07fc7
